"No.","Time","Source","Destination","Protocol","Length","Info"
"972","119.333977400","::1","::1","TCP","64","80  >  57968 [ACK] Seq=359820 Ack=5663 Win=2614528 Len=0"
"973","119.334263600","::1","::1","HTTP","948","GET /controller.php?document&retrieve&patient_id=2&document_id=-1&as_file=false&original_file=true&disable_exit=false&show_original=true&context=patient_picture HTTP/1.1 "
"974","119.334295100","::1","::1","TCP","64","80  >  56607 [ACK] Seq=803 Ack=1895 Win=2618112 Len=0"
"975","119.359905200","::1","::1","HTTP","1638","HTTP/1.1 200 OK  (text/html)"
"976","119.359943000","::1","::1","TCP","64","56606  >  80 [ACK] Seq=1106 Ack=1575 Win=2617344 Len=0"
"977","119.442218600","::1","::1","HTTP","495","HTTP/1.1 200 OK  (text/html)"
"978","119.442255500","::1","::1","TCP","64","56610  >  80 [ACK] Seq=2032 Ack=946 Win=2617856 Len=0"
"979","119.473169800","::1","::1","HTTP","603","HTTP/1.1 200 OK  (text/html)"
"980","119.473204900","::1","::1","TCP","64","56607  >  80 [ACK] Seq=1895 Ack=1342 Win=2617600 Len=0"
"981","119.590896200","::1","::1","TCP","4152","80  >  57968 [PSH, ACK] Seq=359820 Ack=5663 Win=2614528 Len=4088 [TCP PDU reassembled in 985]"
"982","119.590936300","::1","::1","TCP","64","57968  >  80 [ACK] Seq=5663 Ack=363908 Win=2592256 Len=0"
"983","119.590980400","::1","::1","TCP","5578","80  >  57968 [PSH, ACK] Seq=363908 Ack=5663 Win=2614528 Len=5514 [TCP PDU reassembled in 985]"
"984","119.590995700","::1","::1","TCP","64","57968  >  80 [ACK] Seq=5663 Ack=369422 Win=2586880 Len=0"
"985","119.591039900","::1","::1","HTTP","69","HTTP/1.1 200 OK  (text/html)"
"986","119.591047000","::1","::1","TCP","64","57968  >  80 [ACK] Seq=5663 Ack=369427 Win=2586880 Len=0"
"988","120.328990400","::1","::1","HTTP","1075","HTTP/1.1 200 OK  (text/html)"
"989","120.329022200","::1","::1","TCP","64","56608  >  80 [ACK] Seq=2136 Ack=1965 Win=2616832 Len=0"
"992","124.189093400","::1","::1","HTTP","961","GET /interface/patient_file/history/encounters.php HTTP/1.1 "
"993","124.189123000","::1","::1","TCP","64","80  >  56608 [ACK] Seq=1965 Ack=3033 Win=2616832 Len=0"
"994","124.231358500","::1","::1","TCP","64","80  >  56609 [FIN, ACK] Seq=591 Ack=1012 Win=2618880 Len=0"
"995","124.231385100","::1","::1","TCP","64","56609  >  80 [ACK] Seq=1012 Ack=592 Win=2618368 Len=0"
"996","124.336831900","::1","::1","TCP","4152","80  >  56608 [PSH, ACK] Seq=1965 Ack=3033 Win=2616832 Len=4088 [TCP PDU reassembled in 1000]"
"997","124.336865000","::1","::1","TCP","64","56608  >  80 [ACK] Seq=3033 Ack=6053 Win=2612736 Len=0"
"998","124.336901500","::1","::1","TCP","5578","80  >  56608 [PSH, ACK] Seq=6053 Ack=3033 Win=2616832 Len=5514 [TCP PDU reassembled in 1000]"
"999","124.336915300","::1","::1","TCP","64","56608  >  80 [ACK] Seq=3033 Ack=11567 Win=2607360 Len=0"
"1000","124.336944200","::1","::1","HTTP","69","HTTP/1.1 200 OK  (text/html)"
"1001","124.336955100","::1","::1","TCP","64","56608  >  80 [ACK] Seq=3033 Ack=11572 Win=2607360 Len=0"
"1002","124.364805200","::1","::1","TCP","64","80  >  56606 [FIN, ACK] Seq=1575 Ack=1106 Win=2618880 Len=0"
"1003","124.364851300","::1","::1","TCP","64","56606  >  80 [ACK] Seq=1106 Ack=1576 Win=2617344 Len=0"
"1004","124.446998200","::1","::1","TCP","64","80  >  56610 [FIN, ACK] Seq=946 Ack=2032 Win=2617856 Len=0"
"1005","124.447026800","::1","::1","TCP","64","56610  >  80 [ACK] Seq=2032 Ack=947 Win=2617856 Len=0"
"1006","124.477935800","::1","::1","TCP","64","80  >  56607 [FIN, ACK] Seq=1342 Ack=1895 Win=2618112 Len=0"
"1007","124.477959700","::1","::1","TCP","64","56607  >  80 [ACK] Seq=1895 Ack=1343 Win=2617600 Len=0"
"1008","124.596032200","::1","::1","TCP","64","80  >  57968 [FIN, ACK] Seq=369427 Ack=5663 Win=2614528 Len=0"
"1009","124.596058300","::1","::1","TCP","64","57968  >  80 [ACK] Seq=5663 Ack=369428 Win=2586880 Len=0"
"1010","125.269518000","::1","::1","TCP","64","56609  >  80 [FIN, ACK] Seq=1012 Ack=592 Win=2618368 Len=0"
"1011","125.269549600","::1","::1","TCP","64","80  >  56609 [ACK] Seq=592 Ack=1013 Win=2618880 Len=0"
"1012","125.269590900","::1","::1","TCP","64","56606  >  80 [FIN, ACK] Seq=1106 Ack=1576 Win=2617344 Len=0"
"1013","125.269597400","::1","::1","TCP","64","80  >  56606 [ACK] Seq=1576 Ack=1107 Win=2618880 Len=0"
"1014","125.269633000","::1","::1","TCP","64","56610  >  80 [FIN, ACK] Seq=2032 Ack=947 Win=2617856 Len=0"
"1015","125.269639300","::1","::1","TCP","64","80  >  56610 [ACK] Seq=947 Ack=2033 Win=2617856 Len=0"
"1016","125.269672400","::1","::1","TCP","64","56607  >  80 [FIN, ACK] Seq=1895 Ack=1343 Win=2617600 Len=0"
"1017","125.269677800","::1","::1","TCP","64","80  >  56607 [ACK] Seq=1343 Ack=1896 Win=2618112 Len=0"
"1018","125.269767100","::1","::1","TCP","64","57968  >  80 [FIN, ACK] Seq=5663 Ack=369428 Win=2586880 Len=0"
"1019","125.269773700","::1","::1","TCP","64","80  >  57968 [ACK] Seq=369428 Ack=5664 Win=2614528 Len=0"
"1020","125.269877000","::1","::1","HTTP","982","GET /interface/patient_file/encounter/encounter_top.php?set_encounter=3 HTTP/1.1 "
"1021","125.269894700","::1","::1","TCP","64","80  >  56608 [ACK] Seq=11572 Ack=3951 Win=2615808 Len=0"
"1022","125.313856500","::1","::1","TCP","4152","80  >  56608 [PSH, ACK] Seq=11572 Ack=3951 Win=2615808 Len=4088 [TCP PDU reassembled in 1024]"
"1023","125.313883000","::1","::1","TCP","64","56608  >  80 [ACK] Seq=3951 Ack=15660 Win=2603264 Len=0"
"1024","125.313909000","::1","::1","HTTP","2946","HTTP/1.1 200 OK  (text/html)"
"1025","125.313919500","::1","::1","TCP","64","56608  >  80 [ACK] Seq=3951 Ack=18542 Win=2600448 Len=0"
"1026","125.342613200","::1","::1","HTTP","924","GET /interface/patient_file/encounter/forms.php HTTP/1.1 "
"1027","125.342651800","::1","::1","TCP","64","80  >  56608 [ACK] Seq=18542 Ack=4811 Win=2615040 Len=0"
"1028","125.405512800","::1","::1","TCP","4152","80  >  56608 [PSH, ACK] Seq=18542 Ack=4811 Win=2615040 Len=4088 [TCP PDU reassembled in 1038]"
"1029","125.405540100","::1","::1","TCP","64","56608  >  80 [ACK] Seq=4811 Ack=22630 Win=2596352 Len=0"
"1030","125.405567300","::1","::1","TCP","5292","80  >  56608 [PSH, ACK] Seq=22630 Ack=4811 Win=2615040 Len=5228 [TCP PDU reassembled in 1038]"
"1031","125.405578100","::1","::1","TCP","64","56608  >  80 [ACK] Seq=4811 Ack=27858 Win=2590976 Len=0"
"1032","125.503215900","::1","::1","TCP","4152","80  >  56608 [PSH, ACK] Seq=27858 Ack=4811 Win=2615040 Len=4088 [TCP PDU reassembled in 1038]"
"1033","125.503241500","::1","::1","TCP","64","56608  >  80 [ACK] Seq=4811 Ack=31946 Win=2586880 Len=0"
"1034","125.503268600","::1","::1","TCP","9766","80  >  56608 [PSH, ACK] Seq=31946 Ack=4811 Win=2615040 Len=9702 [TCP PDU reassembled in 1038]"
"1035","125.503281500","::1","::1","TCP","64","56608  >  80 [ACK] Seq=4811 Ack=41648 Win=2577152 Len=0"
"1036","125.619421000","::1","::1","TCP","4152","80  >  56608 [PSH, ACK] Seq=41648 Ack=4811 Win=2615040 Len=4088 [TCP PDU reassembled in 1038]"
"1037","125.619450900","::1","::1","TCP","64","56608  >  80 [ACK] Seq=4811 Ack=45736 Win=2573056 Len=0"
"1038","125.619480200","::1","::1","HTTP","819","HTTP/1.1 200 OK  (text/html)"
"1039","125.619488000","::1","::1","TCP","64","56608  >  80 [ACK] Seq=4811 Ack=46491 Win=2572288 Len=0"
"1040","129.373988300","::1","::1","HTTP","971","GET /interface/forms/newpatient/new.php?autoloaded=1&calenc= HTTP/1.1 "
"1041","129.374017200","::1","::1","TCP","64","80  >  56608 [ACK] Seq=46491 Ack=5718 Win=2614272 Len=0"
"1042","129.447053600","::1","::1","TCP","4152","80  >  56608 [PSH, ACK] Seq=46491 Ack=5718 Win=2614272 Len=4088 [TCP PDU reassembled in 1060]"
"1043","129.447080600","::1","::1","TCP","64","56608  >  80 [ACK] Seq=5718 Ack=50579 Win=2568192 Len=0"
"1044","129.447110400","::1","::1","TCP","6284","80  >  56608 [PSH, ACK] Seq=50579 Ack=5718 Win=2614272 Len=6220 [TCP PDU reassembled in 1060]"
"1045","129.447122900","::1","::1","TCP","64","56608  >  80 [ACK] Seq=5718 Ack=56799 Win=2562048 Len=0"
"1046","129.527704600","::1","::1","TCP","4152","80  >  56608 [PSH, ACK] Seq=56799 Ack=5718 Win=2614272 Len=4088 [TCP PDU reassembled in 1060]"
"1047","129.527743200","::1","::1","TCP","64","56608  >  80 [ACK] Seq=5718 Ack=60887 Win=2557952 Len=0"
"1048","129.527783300","::1","::1","TCP","4271","80  >  56608 [PSH, ACK] Seq=60887 Ack=5718 Win=2614272 Len=4207 [TCP PDU reassembled in 1060]"
"1049","129.527800000","::1","::1","TCP","64","56608  >  80 [ACK] Seq=5718 Ack=65094 Win=2553856 Len=0"
"1050","129.612459500","::1","::1","TCP","4152","80  >  56608 [PSH, ACK] Seq=65094 Ack=5718 Win=2614272 Len=4088 [TCP PDU reassembled in 1060]"
"1051","129.612492900","::1","::1","TCP","64","56608  >  80 [ACK] Seq=5718 Ack=69182 Win=2618880 Len=0"
"1052","129.612534000","::1","::1","TCP","4293","80  >  56608 [PSH, ACK] Seq=69182 Ack=5718 Win=2614272 Len=4229 [TCP PDU reassembled in 1060]"
"1053","129.612548300","::1","::1","TCP","64","56608  >  80 [ACK] Seq=5718 Ack=73411 Win=2614528 Len=0"
"1054","129.700582300","::1","::1","TCP","4152","80  >  56608 [PSH, ACK] Seq=73411 Ack=5718 Win=2614272 Len=4088 [TCP PDU reassembled in 1060]"
"1055","129.700610100","::1","::1","TCP","64","56608  >  80 [ACK] Seq=5718 Ack=77499 Win=2610432 Len=0"
"1056","129.700636800","::1","::1","TCP","4197","80  >  56608 [PSH, ACK] Seq=77499 Ack=5718 Win=2614272 Len=4133 [TCP PDU reassembled in 1060]"
"1057","129.700651400","::1","::1","TCP","64","56608  >  80 [ACK] Seq=5718 Ack=81632 Win=2606336 Len=0"
"1058","129.721222100","::1","::1","TCP","4152","80  >  56608 [PSH, ACK] Seq=81632 Ack=5718 Win=2614272 Len=4088 [TCP PDU reassembled in 1060]"
"1059","129.721248300","::1","::1","TCP","64","56608  >  80 [ACK] Seq=5718 Ack=85720 Win=2602240 Len=0"
"1060","129.721274000","::1","::1","HTTP","3220","HTTP/1.1 200 OK  (text/html)"
"1061","129.721281600","::1","::1","TCP","64","56608  >  80 [ACK] Seq=5718 Ack=88876 Win=2599168 Len=0"
"1062","129.725961800","::1","::1","HTTP","911","GET /Documentation/help_files/common_help.php HTTP/1.1 "
"1063","129.725996600","::1","::1","TCP","64","80  >  56608 [ACK] Seq=88876 Ack=6565 Win=2613248 Len=0"
"1064","129.787178300","::1","::1","TCP","4152","80  >  56608 [PSH, ACK] Seq=88876 Ack=6565 Win=2613248 Len=4088 [TCP PDU reassembled in 1066]"
"1065","129.787205500","::1","::1","TCP","64","56608  >  80 [ACK] Seq=6565 Ack=92964 Win=2595072 Len=0"
"1066","129.787231200","::1","::1","HTTP","2507","HTTP/1.1 200 OK  (text/html)"
"1067","129.787237400","::1","::1","TCP","64","56608  >  80 [ACK] Seq=6565 Ack=95407 Win=2592768 Len=0"
"1068","134.792216700","::1","::1","TCP","64","80  >  56608 [FIN, ACK] Seq=95407 Ack=6565 Win=2613248 Len=0"
"1069","134.792234200","::1","::1","TCP","64","56608  >  80 [ACK] Seq=6565 Ack=95408 Win=2592768 Len=0"
"1070","143.356796000","::1","::1","TCP","64","56608  >  80 [FIN, ACK] Seq=6565 Ack=95408 Win=2592768 Len=0"
"1071","143.356838700","::1","::1","TCP","64","80  >  56608 [ACK] Seq=95408 Ack=6566 Win=2613248 Len=0"
"1072","143.357079200","::1","::1","TCP","76","56617  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"1073","143.357131100","::1","::1","TCP","76","80  >  56617 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"1074","143.357164500","::1","::1","TCP","64","56617  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0"
"1075","143.357507700","::1","::1","HTTP","1451","POST /interface/forms/newpatient/save.php HTTP/1.1  (application/x-www-form-urlencoded)"
"1076","143.357527200","::1","::1","TCP","64","80  >  56617 [ACK] Seq=1 Ack=1388 Win=2618880 Len=0"
"1077","143.492842300","::1","::1","HTTP","1870","HTTP/1.1 200 OK  (text/html)"
"1078","143.492873800","::1","::1","TCP","64","56617  >  80 [ACK] Seq=1388 Ack=1807 Win=2617088 Len=0"
"1079","143.519932800","::1","::1","HTTP","901","GET /interface/patient_file/encounter/encounter_top.php HTTP/1.1 "
"1080","143.519981300","::1","::1","TCP","64","80  >  56617 [ACK] Seq=1807 Ack=2225 Win=2618112 Len=0"
"1081","143.598488300","::1","::1","TCP","4152","80  >  56617 [PSH, ACK] Seq=1807 Ack=2225 Win=2618112 Len=4088 [TCP PDU reassembled in 1083]"
"1082","143.598528400","::1","::1","TCP","64","56617  >  80 [ACK] Seq=2225 Ack=5895 Win=2612992 Len=0"
"1083","143.598566200","::1","::1","HTTP","2795","HTTP/1.1 200 OK  (text/html)"
"1084","143.598582200","::1","::1","TCP","64","56617  >  80 [ACK] Seq=2225 Ack=8626 Win=2610176 Len=0"
"1085","143.659548900","::1","::1","HTTP","908","GET /interface/patient_file/encounter/forms.php HTTP/1.1 "
"1086","143.659597700","::1","::1","TCP","64","80  >  56617 [ACK] Seq=8626 Ack=3069 Win=2617088 Len=0"
"1087","143.747423600","::1","::1","TCP","4152","80  >  56617 [PSH, ACK] Seq=8626 Ack=3069 Win=2617088 Len=4088 [TCP PDU reassembled in 1097]"
"1088","143.747461700","::1","::1","TCP","64","56617  >  80 [ACK] Seq=3069 Ack=12714 Win=2606080 Len=0"
"1089","143.747494100","::1","::1","TCP","5292","80  >  56617 [PSH, ACK] Seq=12714 Ack=3069 Win=2617088 Len=5228 [TCP PDU reassembled in 1097]"
"1090","143.747512300","::1","::1","TCP","64","56617  >  80 [ACK] Seq=3069 Ack=17942 Win=2600960 Len=0"
"1091","143.862406300","::1","::1","TCP","4152","80  >  56617 [PSH, ACK] Seq=17942 Ack=3069 Win=2617088 Len=4088 [TCP PDU reassembled in 1097]"
"1092","143.862443200","::1","::1","TCP","64","56617  >  80 [ACK] Seq=3069 Ack=22030 Win=2596864 Len=0"
"1093","143.862480400","::1","::1","TCP","9766","80  >  56617 [PSH, ACK] Seq=22030 Ack=3069 Win=2617088 Len=9702 [TCP PDU reassembled in 1097]"
"1094","143.862496900","::1","::1","TCP","64","56617  >  80 [ACK] Seq=3069 Ack=31732 Win=2587136 Len=0"
"1095","143.995196500","::1","::1","TCP","4152","80  >  56617 [PSH, ACK] Seq=31732 Ack=3069 Win=2617088 Len=4088 [TCP PDU reassembled in 1097]"
"1096","143.995234800","::1","::1","TCP","64","56617  >  80 [ACK] Seq=3069 Ack=35820 Win=2583040 Len=0"
"1097","143.995275300","::1","::1","HTTP","798","HTTP/1.1 200 OK  (text/html)"
"1098","143.995286700","::1","::1","TCP","64","56617  >  80 [ACK] Seq=3069 Ack=36554 Win=2582272 Len=0"
"1099","149.000083600","::1","::1","TCP","64","80  >  56617 [FIN, ACK] Seq=36554 Ack=3069 Win=2617088 Len=0"
"1100","149.000102600","::1","::1","TCP","64","56617  >  80 [ACK] Seq=3069 Ack=36555 Win=2582272 Len=0"
"1101","152.978271300","::1","::1","TCP","64","56617  >  80 [FIN, ACK] Seq=3069 Ack=36555 Win=2582272 Len=0"
"1102","152.978301900","::1","::1","TCP","64","80  >  56617 [ACK] Seq=36555 Ack=3070 Win=2617088 Len=0"
"1103","152.978476800","::1","::1","TCP","76","56622  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"1104","152.978507200","::1","::1","TCP","76","80  >  56622 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"1105","152.978527400","::1","::1","TCP","64","56622  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0"
"1106","152.978694400","::1","::1","HTTP","936","GET /interface/logout.php HTTP/1.1 "
"1107","152.978707200","::1","::1","TCP","64","80  >  56622 [ACK] Seq=1 Ack=873 Win=2618880 Len=0"
"1108","152.998647200","::1","::1","HTTP","1069","HTTP/1.1 200 OK  (text/html)"
"1109","152.998672200","::1","::1","TCP","64","56622  >  80 [ACK] Seq=873 Ack=1006 Win=2617856 Len=0"
"1110","153.013636800","::1","::1","TCP","76","56623  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"1111","153.013674400","::1","::1","TCP","76","80  >  56623 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"1112","153.013695100","::1","::1","TCP","64","56623  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0"
"1113","153.013863000","::1","::1","HTTP","837","GET /interface/login_screen.php?error=1&site=default HTTP/1.1 "
"1114","153.013882800","::1","::1","TCP","64","80  >  56622 [ACK] Seq=1006 Ack=1646 Win=2618112 Len=0"
"1115","153.060784600","::1","::1","HTTP","872","HTTP/1.1 200 OK  (text/html)"
"1116","153.060806700","::1","::1","TCP","64","56622  >  80 [ACK] Seq=1646 Ack=1814 Win=2617088 Len=0"
"1117","153.093761400","::1","::1","HTTP","903","GET /interface/login/login.php?site=default HTTP/1.1 "
"1118","153.093803600","::1","::1","TCP","64","80  >  56622 [ACK] Seq=1814 Ack=2485 Win=2617344 Len=0"
"1119","153.168928600","::1","::1","TCP","4152","80  >  56622 [PSH, ACK] Seq=1814 Ack=2485 Win=2617344 Len=4088 [TCP PDU reassembled in 1121]"
"1120","153.168973300","::1","::1","TCP","64","56622  >  80 [ACK] Seq=2485 Ack=5902 Win=2612992 Len=0"
"1121","153.169013700","::1","::1","HTTP","2986","HTTP/1.1 200 OK  (text/html)"
"1122","153.169025300","::1","::1","TCP","64","56622  >  80 [ACK] Seq=2485 Ack=8824 Win=2610176 Len=0"
"1123","153.242763000","::1","::1","HTTP","830","GET /interface/product_registration/product_registration_controller.php HTTP/1.1 "
"1124","153.242807300","::1","::1","TCP","64","80  >  56622 [ACK] Seq=8824 Ack=3251 Win=2616576 Len=0"
"1125","153.288319200","::1","::1","HTTP/JSON","625","HTTP/1.1 200 OK , JSON (application/json)"
"1126","153.288343800","::1","::1","TCP","64","56622  >  80 [ACK] Seq=3251 Ack=9385 Win=2609408 Len=0"
"1127","158.293274900","::1","::1","TCP","64","80  >  56622 [FIN, ACK] Seq=9385 Ack=3251 Win=2616576 Len=0"
"1128","158.293297500","::1","::1","TCP","64","56622  >  80 [ACK] Seq=3251 Ack=9386 Win=2609408 Len=0"
"1129","167.878918900","::1","::1","TCP","64","56622  >  80 [FIN, ACK] Seq=3251 Ack=9386 Win=2609408 Len=0"
"1130","167.878934700","::1","::1","TCP","64","80  >  56622 [ACK] Seq=9386 Ack=3252 Win=2616576 Len=0"
"1131","167.879078100","::1","::1","HTTP","1071","POST /interface/main/main_screen.php?auth=login&site=default HTTP/1.1  (application/x-www-form-urlencoded)"
"1132","167.879098600","::1","::1","TCP","64","80  >  56623 [ACK] Seq=1 Ack=1008 Win=2618880 Len=0"
"1133","167.881264900","::1","::1","TCP","76","53092  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"1134","167.881300500","::1","::1","TCP","76","80  >  53092 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM"
"1135","167.881343000","::1","::1","TCP","64","53092  >  80 [ACK] Seq=1 Ack=1 Win=2618880 Len=0"
"1136","168.000266900","::1","::1","HTTP","861","HTTP/1.1 302 Found "
"1137","168.000292500","::1","::1","TCP","64","56623  >  80 [ACK] Seq=1008 Ack=798 Win=2618112 Len=0"
"1138","168.003443600","::1","::1","HTTP","980","GET /interface/main/tabs/main.php?token_main=1o7F1EMlD58wanga4LASf4TIso5vYwCSGzTnmXL2 HTTP/1.1 "
"1139","168.003473300","::1","::1","TCP","64","80  >  56623 [ACK] Seq=798 Ack=1924 Win=2617856 Len=0"
"1140","168.039822800","::1","::1","TCP","4152","80  >  56623 [PSH, ACK] Seq=798 Ack=1924 Win=2617856 Len=4088 [TCP PDU reassembled in 1160]"
"1141","168.039849800","::1","::1","TCP","64","56623  >  80 [ACK] Seq=1924 Ack=4886 Win=2614016 Len=0"
"1142","168.039890200","::1","::1","TCP","7394","80  >  56623 [PSH, ACK] Seq=4886 Ack=1924 Win=2617856 Len=7330 [TCP PDU reassembled in 1160]"
"1143","168.039903200","::1","::1","TCP","64","56623  >  80 [ACK] Seq=1924 Ack=12216 Win=2606592 Len=0"
"1144","168.064736200","::1","::1","TCP","4152","80  >  56623 [PSH, ACK] Seq=12216 Ack=1924 Win=2617856 Len=4088 [TCP PDU reassembled in 1160]"
"1145","168.064775900","::1","::1","TCP","64","56623  >  80 [ACK] Seq=1924 Ack=16304 Win=2602496 Len=0"
"1146","168.064853500","::1","::1","TCP","5424","80  >  56623 [PSH, ACK] Seq=16304 Ack=1924 Win=2617856 Len=5360 [TCP PDU reassembled in 1160]"
"1147","168.064876500","::1","::1","TCP","64","56623  >  80 [ACK] Seq=1924 Ack=21664 Win=2597120 Len=0"
"1148","168.086796000","::1","::1","TCP","4152","80  >  56623 [PSH, ACK] Seq=21664 Ack=1924 Win=2617856 Len=4088 [TCP PDU reassembled in 1160]"
"1149","168.086839900","::1","::1","TCP","64","56623  >  80 [ACK] Seq=1924 Ack=25752 Win=2593024 Len=0"
"1150","168.086878600","::1","::1","TCP","4530","80  >  56623 [PSH, ACK] Seq=25752 Ack=1924 Win=2617856 Len=4466 [TCP PDU reassembled in 1160]"
"1151","168.086888800","::1","::1","TCP","64","56623  >  80 [ACK] Seq=1924 Ack=30218 Win=2588672 Len=0"
"1152","168.118132000","::1","::1","HTTP","825","GET /library/ajax/i18n_generator.php?lang_id=1&csrf_token_form=a82a7e1de4dbcd24f2a9fb7d3a18da5db4b52a42 HTTP/1.1 "
"1153","168.118222200","::1","::1","TCP","64","80  >  53092 [ACK] Seq=1 Ack=762 Win=2618880 Len=0"
"1154","168.656362100","::1","::1","TCP","4152","80  >  56623 [PSH, ACK] Seq=30218 Ack=1924 Win=2617856 Len=4088 [TCP PDU reassembled in 1160]"
"1155","168.656400300","::1","::1","TCP","64","56623  >  80 [ACK] Seq=1924 Ack=34306 Win=2584576 Len=0"
"1156","168.656435600","::1","::1","TCP","12325","80  >  56623 [PSH, ACK] Seq=34306 Ack=1924 Win=2617856 Len=12261 [TCP PDU reassembled in 1160]"
"1157","168.656453000","::1","::1","TCP","64","56623  >  80 [ACK] Seq=1924 Ack=46567 Win=2572288 Len=0"
"1158","168.669440300","::1","::1","TCP","4152","80  >  56623 [PSH, ACK] Seq=46567 Ack=1924 Win=2617856 Len=4088 [TCP PDU reassembled in 1160]"
"1159","168.669470100","::1","::1","TCP","64","56623  >  80 [ACK] Seq=1924 Ack=50655 Win=2568192 Len=0"
"1160","168.669504000","::1","::1","HTTP","651","HTTP/1.1 200 OK  (text/html)"
